
xml_document_id,ein,orgname,orgnamecrp,ultorg,document_link,dba,subsection_code,period_begin,period_end,change_addr_cbx,change_name_cbx,init_ret_cbx,final_ret_cbx,app_pend_cbx,tot_volunteers,all_year_employees,tot_rev_current,grants_orgs_us,expenses_total,phone,street,suite,city,state,country,zip,principal_name,firstname,middlename,lastname,suffix,web,org_type_corporation_cbx,org_type_trust_cbx,org_type_other_cbx,org_type_association_cbx,formation_year,legal_dom,efile,firm_name,firm_street,firm_city,firm_state,firm_phone,engaged_in_political_act_cbx,officer_loan_outstanding_cbx,officer_loan_provided_cbx,officer_business_rel_cbx,family_business_rel_cbx,officer_in_2orgs_cbx,related_org_cbx,own_controlled_entity_cbx,transfers_related_org_cbx,membership_dues,fundraising,related_orgs,gov_grants,contrib_other,contrib_noncash,contrib_all,service_revenue,total_comp_org,total_comp_related_org,total_comp_other,total_persons_100000,former_1a_cbx,anybody_150000_cbx,anybody_comp_unrelated_cbx,total_contractors,CASH_BOY,CASH_EOY,SAVINGS_BOY,SAVINGS_EOY,PLEDGES_GRANTS_BOY,PLEDGES_GRANTS_EOY,ACCOUNTS_RECEIVABLE_BOY,ACCOUNTS_RECEIVABLE_EOY,QUALIFIED_RECEIVABLE_BOY,QUALIFIED_RECEIVABLE_EOY,DISQUALIFIED_RECEIVABLE_BOY,DISQUALIFIED_RECEIVABLE_EOY,LOANS_RECEIVABLE_BOY,LOANS_RECEIVABLE_EOY,INVEST_PROGRAMS_BOY,INVEST_PROGRAMS_EOY,INTANG_ASSETS_BOY,INTANG_ASSETS_EOY,OTHER_ASSETS_BOY,OTHER_ASSETS_EOY,ASSETS_TOTAL_BOY,ASSETS_TOTAL_EOY,NET_ASSET_CHANGE,FUNDRAISING_MAIL_CBX,FUNDRAISING_EMAIL_CBX,FUNDRAISING_PHONE_CBX,FUNDRAISING_PERSON_CBX,FUNDRAISING_NON_GOV_GRANTS_CBX,FUNDRAISING_GOV_GRANTS_CBX,FUNDRAISING_SPECIAL_EVENTS_CBX,FUNDRAISING_PROF_CBX,FUNDRAISING_TOTAL_GROSS_RECEIPTS,TOTAL_PAID_TO_FUNDRAISER,FUNDRAISING_TOTAL_PAID_ORG,source,mark,orgid,cmteid,filingid,realcode,codesource,displayyear,expoutcands,recipfectot,recipfecattrib,schc,schCtot,dupe
9999626,521369152,COUNCIL FOR CITIZENS AGAINST GOVERNMENT WASTE,Citizens Against Government Waste,,http://www.guidestar.org/FinDocuments/2008/521/369/2008-521369152-055a0415-ZO.pdf,,,2008-01-01 00:00:00,2008-12-31 00:00:00,x,x,,,,0,0,761897,0,831552,,,,,,USA,,,,,,,,,,,,,,,,,,,,n,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS,?,,,10781,,,2008,22499,0,0,n,,
9999625,521369152,COUNCIL FOR CITIZENS AGAINST GOVERNMENT WASTE,Citizens Against Government Waste,,,,,2012-01-01 00:00:00,2012-12-31 00:00:00,,,,,,0,0,658450,0,487961,,,,,,USA,,,,,,,,,,,,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS,?,,,11180,,,2012,0,0,0,y,0,
9999624,770304037,PLANNED PARENTHOOD ACTION FUND,Planned Parenthood Affiliates of California,,http://pdfs.citizenaudit.org/2013_08_EO/77-0304037_990O_201206.pdf,,,2011-07-01 00:00:00,2012-06-30 00:00:00,,,,,,17,0,233080,0,248736,,,,,,USA,,,,,,,,,,,,,,,,,,,,y,,,,,,,n,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS,?,,,11420,,,2011,2657,0,0,y,,
9999623,770304037,PLANNED PARENTHOOD ACTION FUND,Planned Parenthood Affiliates of California,,http://pdfs.citizenaudit.org/2009_01_EO/77-0304037_990O_200806.pdf,,,2007-07-01 00:00:00,2008-06-30 00:00:00,,,,,,0,0,118565,0,123193,,,,,,USA,,,,,,,,,,,,,,,,,,,,n,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS,?,,,11076,,,2007,18843,0,0,n,0,
9999622,770304037,PLANNED PARENTHOOD ACTION FUND,Planned Parenthood Affiliates of California,,http://pdfs.citizenaudit.org/2010_11_EO/77-0304037_990EO_201006.pdf,,,2009-07-01 00:00:00,2010-06-30 00:00:00,,,,,,0,0,166771,0,188387,,,,,,USA,,,,,,,,,,,,,,,,,,,,n,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS,?,,,10304,,,2009,1437,0,0,n,,
9999621,770304037,PLANNED PARENTHOOD ACTION FUND,Planned Parenthood Affiliates of California,,http://pdfs.citizenaudit.org/2010_01_EO/77-0304037_990EO_200906.pdf,,,2008-07-01 00:00:00,2009-06-30 00:00:00,,,,,,0,0,151504,0,160282,,,,,,USA,,,,,,,,,,,,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS,?,,,10348,,,2008,17844,0,0,y,2032,
9999956,208234453,NEW JERSEY FAMILY FIRST INCORPORATED,New Jersey Family First,,http://pdfs.citizenaudit.org/2009_07_EO/20-8234453_990EO_200812.pdf,,04,2008-01-01 00:00:00,2008-12-31 00:00:00,,,,,,0,0,169,0,17693,,,,,,USA,,,,,,,,,,,,,,,,,,,,n,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS,?,,,10612,,,2008,0,0,0,n,,
9999955,208234453,NEW JERSEY FAMILY FIRST INCORPORATED,New Jersey Family First,,http://pdfs.citizenaudit.org/2010_12_EO/20-8234453_990EO_200912.pdf,,04,2009-01-01 00:00:00,2009-12-31 00:00:00,,,,,,0,0,35412,0,25684,,,,,,USA,,,,,,,,,,,,,,,,,,,,n,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS,?,,,10613,,,2009,0,0,0,n,,
9999954,208234453,NEW JERSEY FAMILY FIRST INCORPORATED,New Jersey Family First,,http://pdfs.citizenaudit.org/2011_12_EO/20-8234453_990EO_201012.pdf,,04,2010-01-01 00:00:00,2010-12-31 00:00:00,,,,,,0,0,115184,0,87662,,,,,,USA,,,,,,,,,,,,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS,?,,,10614,,,2010,8881,0,0,y,33209,
9999620,770304037,PLANNED PARENTHOOD ACTION FUND,Planned Parenthood Affiliates of California,,http://pdfs.citizenaudit.org/2011_12_EO/77-0304037_990O_201106.pdf,,,2010-07-01 00:00:00,2011-06-30 00:00:00,,,,,,19,0,224968,0,245283,,,,,,USA,,,,,,,,,,,,,,,,,,,,n,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS,?,,,10372,,,2010,551,0,0,n,,
9999619,461565628,Conservative Leadership Project,Conservative Leadership Project,,http://990s.foundationcenter.org/990_pdf_archive/461/461565628/461565628_201312_990EO.pdf?_ga=1.120172939.2093036525.1476740035,,04,2013-01-01 00:00:00,2013-12-31 00:00:00,,,,,x,0,0,185364,0,0,,1300 12th Street,,Cavce,SC,USA,29033,Richard Quinn,Richard,,Quinn,,,y,,,,,,,,,,,,n,,,,,,,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS,a,,,11661,,,2013,0,0,0,n,,
9999618,461565628,Conservative Leadership Project,Conservative Leadership Project,,https://www.documentcloud.org/documents/1283086-conservative-leadership-project-2012.html,,04,2012-01-01 00:00:00,2012-12-31 00:00:00,,,x,,x,0,0,0,0,0,,1300 12th Street,,Cavce,SC,USA,29033,Richard Quinn,Richard,,Quinn,,,y,,,,,,,,,,,,n,,,,,,,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS,a,,,11559,,,2012,0,0,0,n,,
9999953,208234453,NEW JERSEY FAMILY FIRST INCORPORATED,New Jersey Family First,,http://pdfs.citizenaudit.org/2013_03_EO/20-8234453_990EO_201112.pdf,,04,2011-01-01 00:00:00,2011-12-31 00:00:00,,,,,,0,0,88195,0,116502,,,,,,USA,,,,,,,,,,,,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS,?,,,10615,,,2011,0,0,0,y,8452,
9999952,208234453,NEW JERSEY FAMILY FIRST INCORPORATED,New Jersey Family First,,http://pdfs.citizenaudit.org/2013_12_EO/20-8234453_990EO_201212.pdf,,04,2012-01-01 00:00:00,2012-12-31 00:00:00,,,,,,0,0,168430,0,107368,,,,,,USA,,,,,,,,,,,,,,,,,,,,y,,,,,,,n,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS,?,,,11329,,,2012,0,0,0,y,13100,
9999951,310937837,PLANNED PARENTHOOD AFFILIATES OF OHIO,Planned Parenthood Advocates of Ohio,,http://990s.foundationcenter.org/990_pdf_archive/310/310937837/310937837_201312_990EO.pdf?_ga=1.65606317.2093036525.1476740035,,04,2013-01-01 00:00:00,2013-12-31 00:00:00,,,,,,0,0,156514,0,142847,614-224-2235,206 East State Street,,Columbus,OH,USA,43215,Barbara Singhaus,Barbara,,Singhaus,,,y,,,,,,,Holbriik & Manter,181 E Center St,Marion,OH,,n,,,,,,,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS,a,,,11729,,,2013,0,0,0,n,,
9999984,452442108,AMERICA IS NOT STUPID INC,America Is Not Stupid,,http://www.guidestar.org/FinDocuments/2013/452/442/2013-452442108-0ae9bd9e-9O.pdf,,04,2013-01-01 00:00:00,2013-12-31 00:00:00,,,,x,,50,0,190000,45000,299021,202-681-5487,501 Riverside Ave,601,Jacksonvile,FL,USA,32202,Ma Gutierrez,Ma,,Gutierrez,,www.americaisnotstupid.com,y,,,,2011,FL,,Atchley & Associates LLP,6850 August Center Blvd Ste 180,Austin,TX,512-346-2086,n,,,,,,,n,,,,,,,,,,,,,,,,,3,109021,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,OS,a,,,11731,,,2013,0,0,0,n,,
9999983,452442108,AMERICA IS NOT STUPID INC,America Is Not Stupid,,http://www.guidestar.org/FinDocuments/2012/452/442/2012-452442108-09ce6fe7-9O.pdf,,04,2012-01-01 00:00:00,2012-12-31 00:00:00,,,,,,50,0,1941287,0,1832266,202-681-5487,501 Riverside Ave,601,Jacksonvile,FL,USA,32202,Ma Gutierrez,Ma,,Gutierrez,,www.americaisnotstupid.com,y,,,,2011,FL,,Atchley & Associates LLP,6850 August Center Blvd Ste 180,Austin,TX,512-346-2086,y,,,,,,,n,,,,,,,,,,,,,,,,,3,0,109021,,,,,,,,,,,,,,,,,,,109021,,,,,,,,,,,,,,OS,a,,,11395,,,2012,60725,0,0,y,60760,
9999617,462359417,West Main Street Values Fund,West Main Street Values Fund,,http://990s.foundationcenter.org/990_pdf_archive/462/462359417/462359417_201402_990O.pdf?_ga=1.32512439.807447703.1476885391,,04,2013-03-01 00:00:00,2014-02-28 00:00:00,,,x,,,0,0,1100099,0,259596,803-360-3374,PO Box 322,,Lexington,SC,USA,29071,Katon Dawson,Katon,,Dawson,,www.westmainstreetvalues.com,y,n,n,n,2013,SC,,Steve Hummers CPA,3818 River Dr,Columbia,SC,,y,n,n,n,n,y,n,n,y,0,0,0,0,1100000,0,1100000,,0,0,0,0,n,n,n,0,0,840503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,840503,0,,,,y,,,,,,110000,990000,OS,y,,,11702,,,2013,0,0,0,y,0,
9999615,203928577,Coalition for Financial Security,Coalition for Financial Security,,http://990s.foundationcenter.org/990_pdf_archive/203/203928577/203928577_201212_990EO.pdf?_ga=1.131135884.2093036525.1476740035,,04,2012-01-01 00:00:00,2012-12-31 00:00:00,,,,,,0,0,31500,0,33653,800-826-2234,PO Box 3609,,Washington,DC,USA,20027,Jeremy Van Ess,Jeremy,,Van Ess,,,y,,,,,,,,,,,,n,,,,,,,n,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS,a,,,11362,,,2012,0,0,0,n,,
9999614,203928577,Coalition for Financial Security,Coalition for Financial Security,,https://www.documentcloud.org/documents/717963-coalition-for-financial-security-2011.html,,04,2011-01-01 00:00:00,2011-12-31 00:00:00,,,,,,0,0,100750,0,124223,800-826-2234,PO Box 3609,,Washington,DC,USA,20027,Carrie Schuyler,Carrie,,Schuyler,,,y,,,,,,,,,,,,n,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS,a,,,10495,,,2011,0,0,0,n,,
9999613,205339299,OUR COMMUNITY VOTES INC,Our Community Votes,,http://990s.foundationcenter.org/990_pdf_archive/205/205339299/205339299_201312_990EO.pdf?_ga=1.122861832.2093036525.1476740035,,04,2013-01-01 00:00:00,2013-12-31 00:00:00,,,,,,0,0,297,0,139467,202-962-7250,888 16th Street NW,650,Washington,DC,USA,20006,Matthew Schneider,Matthew,,Schneider,,ourcommunityvotes.org,y,,,,2006,DC,,Gilbert & Wolfandb PC,2201 Wisconsin Ave NW Suite 320,Washington,DC,202-962-7250,n,,,,,,,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS,a,,,11530,,,2013,0,0,0,n,,
9999982,453853489,Indiana Opportunity Fund, INC,Indiana Opportunity Fund,,,,,2011-01-01 00:00:00,2011-12-31 00:00:00,,,,,,0,0,1455000,0,136693,,,,,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS,?,,,10483,,,2011,0,0,0,,,
9999981,061309773,PLANNED PARENTHOOD VOTES CT,Planned Parenthood Votes! Connecticut   ,,http://pdfs.citizenaudit.org/2010_09_EO/06-1309773_990EO_201003.pdf,,,2009-04-01 00:00:00,2010-03-31 00:00:00,,x,,,,0,0,31388,0,37478,,,,,,USA,,,,,,,,,,,,,,,,,,,,n,,,,,,,n,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS,?,,,10351,,,2009,0,0,0,n,,
9999980,061309773,PLANNED PARENTHOOD OF CT PUBLIC POLICY,Planned Parenthood Votes! Connecticut   ,,http://pdfs.citizenaudit.org/2008_08_EO/06-1309773_990O_200803.pdf,,,2006-04-01 00:00:00,2007-03-31 00:00:00,,,,,,0,0,42124,0,43399,,,,,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS,?,,,10381,,,2006,0,0,0,,,
9999612,205339299,Our Community Votes Inc,Our Community Votes,,http://pdfs.citizenaudit.org/2008_10_EO/20-5339299_990O_200712.pdf,,,2007-01-01 00:00:00,2007-12-31 00:00:00,,,,,,,,75000,,151367,,,,,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS,?,,,12019,,,2007,0,0,0,,,
9999611,205339299,Our Community Votes Inc,Our Community Votes,,http://pdfs.citizenaudit.org/2008_01_EO/20-5339299_990O_200612.pdf,,,2006-08-07 00:00:00,2006-12-31 00:00:00,,,X,,,,,1839760,,1645389,,,,,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS,?,,,12020,,,2006,0,0,0,,,
9999610,205339299,OUR COMMUNITY VOTES INC,Our Community Votes,,http://pdfs.citizenaudit.org/2009_11_EO/20-5339299_990EO_200812.pdf,,,2008-01-01 00:00:00,2008-12-31 00:00:00,,,,,,0,0,65881,65000,107181,,,,,,USA,,,,,,,,,,,,,,,,,,,,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS,?,,,11106,,,2008,0,0,0,n,0,
9999979,061309773,PLANNED PARENTHOOD OF CT PUBLIC POLICY,Planned Parenthood Votes! Connecticut,,http://www.guidestar.org/FinDocuments/2006/061/309/2006-061309773-02a0d898-9O.pdf,,,2005-04-01 00:00:00,2006-03-31 00:00:00,,,,,,,,39932,1158,38273,,,,,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS,?,,,11887,,,2005,0,0,0,,,
9999978,061309773,PLANNED PARENTHOOD OF CT PUBLIC POLICY,Planned Parenthood Votes! Connecticut,,http://www.guidestar.org/FinDocuments/2005/061/309/2005-061309773-020cebb5-9.pdf,,,2004-04-01 00:00:00,2005-03-21 00:00:00,,,,,,,,55103,,45297,,,,,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS,?,,,11888,,,2004,0,0,0,,,
9999969,273038521,BULL MOOSE SPORTSMEN,Bull Moose Sportsmen's Alliance,,http://990s.foundationcenter.org/990_pdf_archive/272/272408409/272408409_201212_990.pdf?_ga=1.23647673.2093036525.1476740035,,04,2012-01-01 00:00:00,2012-12-31 00:00:00,x,,,,,0,2,354120,0,216374,303-534-2855,PO Box 3394,,Idaho Springs,CO,USA,80452,Tim Mauk,Tim,,Mauk,,bullmoosesportsmen.org,y,,,,2010,CO,,Bivins & Bunyak CPAs,2460 W 26th Ave Ste 465C,Denver,CO,303-578-0285,y,,,,,,,n,,,,,,354120,,354120,,50000,50000,,,,,,0,74275,212021,,,,,,,,,,,,,,,,,,,74275,212021,,,,,,,,,,,,,OS,a,,,11387,,,2012,17000,0,0,y,10124,
9999609,205339299,OUR COMMUNITY VOTES INC,Our Community Votes,,http://990s.foundationcenter.org/990_pdf_archive/205/205339299/205339299_201212_990O.pdf?_ga=1.98284956.2093036525.1476740035,,04,2012-01-01 00:00:00,2012-12-31 00:00:00,,,,,,0,0,715082,0,497025,202-962-7250,888 16th Street NW,650,Washington,DC,USA,20006,Matthew Schneider,Matthew,,Schneider,,ourcommunityvotes.org,y,,,,2006,DC,,Gilbert & Wolfandb PC,2201 Wisconsin Ave NW Suite 320,Washington,DC,202-962-7250,y,,,,,,,n,,,,,,715000,,715000,,,,,,,,,2,180359,398416,,,,,,,,,,,,,,,,,,,180359,398416,,,,,,,,,,,,,OS,a,,,11384,,,2012,105795,0,0,y,67741,
9999608,205339299,OUR COMMUNITY VOTES INC,Our Community Votes,,http://pdfs.citizenaudit.org/2012_08_EO/20-5339299_990EO_201112.pdf,,,2011-01-01 00:00:00,2011-12-31 00:00:00,x,x,,,,0,0,10380,0,73542,,,,,,USA,,,,,,,,,,,,,,,,,,,,n,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS,?,,,10360,,,2011,0,0,0,n,,
9999607,205339299,OUR COMMUNITY VOTES INC,Our Community Votes,,https://www.documentcloud.org/documents/737861-our-community-votes-2010.html,,,2010-01-01 00:00:00,2010-12-31 00:00:00,,,,,,0,0,2154000,59100,1926802,,,,,,USA,,,,,,,,,,,,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS,?,,,10325,,,2010,272445,0,0,y,331360,
9999968,273038521,BULL MOOSE SPORTSMEN,Bull Moose Sportsmen's Alliance,,http://990s.foundationcenter.org/990_pdf_archive/272/272408409/272408409_201312_990EZ.pdf?_ga=1.23647673.2093036525.1476740035,,04,2013-01-01 00:00:00,2013-12-31 00:00:00,,,,,,0,2,266669,,120877,303-534-2855,PO Box 3394,,Idaho Springs,CO,USA,80452,Tim Mauk,Tim,,Mauk,,bullmoosesportsmen.org,y,,,,2010,CO,,Bivins & Bunyak CPAs,2460 W 26th Ave Ste 465C,Denver,CO,303-578-0285,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS,a,,,12105,,,2013,0,0,0,,,
9999967,455076442,Brighter Future Alliance,Brighter Future Alliance,,http://www.guidestar.org/FinDocuments/2012/455/076/2012-455076442-09c4a5f6-ZO.pdf,,04,2012-04-16 00:00:00,2012-12-31 00:00:00,,,x,,,0,0,97000,0,92959,214-842-6829,PO Box 2035,,Bismarck,ND,USA,58502,Pat Finken,Pat,,Finken,,,y,,,,,,,Howard Sckolnik,11646 N 129th Way,Scottsdale,AZ,602-,n,,,,,,,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS,a,,,11762,,,2012,0,0,0,n,,
9999966,800085628,ADVANCING WISCONSIN,Advancing Wisconsin,,http://pdfs.citizenaudit.org/2012_09_EO/80-0085628_990O_201112.pdf,,04,2011-01-01 00:00:00,2011-12-31 00:00:00,,,,,,0,0,972099,43000,1313324,,,,,,USA,,,,,,,,,,,,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS,?,,,10952,,,2011,0,0,0,y,,
9999965,800085628,ADVANCING WISCONSIN,Advancing Wisconsin,,http://pdfs.citizenaudit.org/2013_09_EO/80-0085628_990O_201212.pdf,,04,2012-01-01 00:00:00,2012-12-31 00:00:00,,,,,,0,0,10380,53082,91822,,,,,,USA,,,,,,,,,,,,,,,,,,,,n,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS,?,,,11276,,,2012,0,0,0,n,,
9999964,800085628,ADVANCING WISCONSIN,Advancing Wisconsin,,http://citizenaudit.org/800085628/,,04,2010-01-01 00:00:00,2010-12-31 00:00:00,,,,,,0,0,2341230,0,2289873,,,,,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS,?,,,11170,,,2010,470421,0,0,,,
9999963,134342661,ENVIRONMENT NEW MEXICO INC,Environment New Mexico,Environment America                     ,,,,2011-07-01 00:00:00,2012-06-30 00:00:00,,,,,,0,2,461676,0,310617,,,,,,USA,,,,,,,,,,,,,,,,,,,,n,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS,?,,,10553,,,2011,0,0,0,n,,
9999962,134342661,ENVI NEW MEXICO INC,Environment New Mexico,,,,,2006-07-01 00:00:00,2007-06-30 00:00:00,,,x,,,0,0,8727,0,11590,,,,,,USA,,,,,,,,,,,,,,,,,,,,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS,?,,,10554,,,2006,0,0,0,n,,
9999961,134342661,ENVIONMENT NEW MEXICO INC,Environment New Mexico,,,,,2007-07-01 00:00:00,2008-06-30 00:00:00,,,,,,0,0,135455,0,99338,,,,,,USA,,,,,,,,,,,,,,,,,,,,n,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS,?,,,10555,,,2007,0,0,0,n,,
9999960,134342661,ENVIRONMENT NEW MEXICO INC,Environment New Mexico,,,,,2008-07-01 00:00:00,2009-06-30 00:00:00,,,,,,0,0,483881,0,377802,,,,,,USA,,,,,,,,,,,,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS,?,,,10556,,,2008,41635,0,0,y,48933,
9999999,461930617,Citizens for Fairness Dis Solution C/O Jake Zambrano,Citizens for Fairness,,http://990s.foundationcenter.org/990_pdf_archive/461/461930617/461930617_201312_990EO.pdf?_ga=1.128628111.2093036525.1476740035,,04,2013-01-01 00:00:00,2013-12-31 00:00:00,,,,,,,,50025,15000,27268,303-290-1600,7900 E Union Ave,930,Denver,CO,USA,80237,Aaron Ellis,Aaron,,Ellis,,,y,,,,,,,Dalby Wenland & Co,PO Box 430,Grand Junction,CO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS,a,,,11868,,,2013,0,0,0,,,
9999998,462679662,American Freedom Builders,American Freedom Builders,,http://www.guidestar.org/FinDocuments/2013/462/679/2013-462679662-0b0ba6c9-9O.pdf,,04,2013-01-01 00:00:00,2013-12-31 00:00:00,,,x,,,5,0,237500,7500,117633,614-475-7560,PO Box 997,,New Albany,OH,USA,43054,David Myhal,David,,Myhal,,americanfreedombuilders.com,y,,,,2013,DC,,Blankenbecler Advisors,501 Morrison Rd Ste 21,Gahanna,OH,614-475-7560,n,,,,,,,n,,,,,,,,,,28685,0,0,,,,y,,0,124252,,,,,,,,,,,,,,,,,,,0,124252,,,,,,,,,,,,,OS,a,,,11771,,,2013,0,0,0,n,,
9999997,274510380,Citizens for Strength & Security Fund,Citizens for Strength & Security Fund,,http://990s.foundationcenter.org/990_pdf_archive/274/274510380/274510380_201312_990O.pdf?_ga=1.85112218.2093036525.1476740035,,04,2013-01-01 00:00:00,2013-12-31 00:00:00,,,x,,,0,0,200000,0,8171,202-298-3232,1718 M Street NW,115,Washington,DC,USA,20036,Lora Haggard,Lora,,Haggard,,,y,,,,2011,,,,,,,,n,,,,,,,n,,,,,,2731000,,2731000,,,,,,,,,,44714,235997,,,,,,,,,,,,,,,,,,,44714,235997,,,,,,,,,,,,,OS,a,,,11666,,,2013,0,0,0,n,,
9999996,274510380,Citizens for Strength & Security Fund,Citizens for Strength & Security Fund,,https://www.documentcloud.org/documents/838955-citizens-for-strength-amp-security-2012.html,,04,2012-01-01 00:00:00,2012-12-31 00:00:00,,,x,,,0,0,2731000,1107500,3278068,000-000-0000,1718 M Street NW,,Washington,DC,USA,20036,Lora Haggard,Lora,,Haggard,,,y,,,,2011,,,,,,,,n,,,,,,,,,,,,,647744,,647744,,,,,,,,,2,591782,44714,,,,,,,,,,,,,,,,,,,591782,44714,,,,,,,,,,,,,OS,a,,,11246,,,2012,0,60000,60000,n,,
9999995,274510380,Citizens for Strength & Security Fund,Citizens for Strength & Security Fund,,https://www.documentcloud.org/documents/627689-citizens-for-strength-amp-security-fund-2011.html,,04,2011-01-01 00:00:00,2011-12-31 00:00:00,,,x,,,0,0,647744,0,55962,000-000-0000,1718 M Street NW,,Washington,DC,USA,20036,Lora Haggard,Lora,,Haggard,,,y,,,,2011,,,,,,,,n,,,,,,,,,,,,,,,,,,,,,,,,0,0,591782,,,,,,,,,,,,,,,,,,,0,591782,,,,,,,,,,,,,OS,a,,,11247,,,2011,0,0,0,n,,
