xml_document_id,ein,orgname,orgnamecrp,ultorg,document_link,dba,subsection_code,period_begin,period_end,change_addr_cbx,change_name_cbx,init_ret_cbx,final_ret_cbx,app_pend_cbx,tot_volunteers,all_year_employees,tot_rev_current,grants_orgs_us,expenses_total,phone,street,suite,city,state,country,zip,principal_name,firstname,middlename,lastname,suffix,web,org_type_corporation_cbx,org_type_trust_cbx,org_type_other_cbx,org_type_association_cbx,formation_year,legal_dom,efile,firm_name,firm_street,firm_city,firm_state,firm_phone,engaged_in_political_act_cbx,officer_loan_outstanding_cbx,officer_loan_provided_cbx,officer_business_rel_cbx,family_business_rel_cbx,officer_in_2orgs_cbx,related_org_cbx,own_controlled_entity_cbx,transfers_related_org_cbx,membership_dues,fundraising,related_orgs,gov_grants,contrib_other,contrib_noncash,contrib_all,service_revenue,total_comp_org,total_comp_related_org,total_comp_other,total_persons_100000,former_1a_cbx,anybody_150000_cbx,anybody_comp_unrelated_cbx,total_contractors,CASH_BOY,CASH_EOY,SAVINGS_BOY,SAVINGS_EOY,PLEDGES_GRANTS_BOY,PLEDGES_GRANTS_EOY,ACCOUNTS_RECEIVABLE_BOY,ACCOUNTS_RECEIVABLE_EOY,QUALIFIED_RECEIVABLE_BOY,QUALIFIED_RECEIVABLE_EOY,DISQUALIFIED_RECEIVABLE_BOY,DISQUALIFIED_RECEIVABLE_EOY,LOANS_RECEIVABLE_BOY,LOANS_RECEIVABLE_EOY,INVEST_PROGRAMS_BOY,INVEST_PROGRAMS_EOY,INTANG_ASSETS_BOY,INTANG_ASSETS_EOY,OTHER_ASSETS_BOY,OTHER_ASSETS_EOY,ASSETS_TOTAL_BOY,ASSETS_TOTAL_EOY,NET_ASSET_CHANGE,FUNDRAISING_MAIL_CBX,FUNDRAISING_EMAIL_CBX,FUNDRAISING_PHONE_CBX,FUNDRAISING_PERSON_CBX,FUNDRAISING_NON_GOV_GRANTS_CBX,FUNDRAISING_GOV_GRANTS_CBX,FUNDRAISING_SPECIAL_EVENTS_CBX,FUNDRAISING_PROF_CBX,FUNDRAISING_TOTAL_GROSS_RECEIPTS,TOTAL_PAID_TO_FUNDRAISER,FUNDRAISING_TOTAL_PAID_ORG,source,mark,orgid,cmteid,filingid,realcode,codesource,displayyear,expoutcands,recipfectot,recipfecattrib,schc,schCtot,dupe
9999453,530241211,Pharmaceutical Rsrch & Mfrs of America,Pharmaceutical Rsrch & Mfrs of America,NULL,https://www.documentcloud.org/documents/3221518-Phrma-2015-990.html,PHRMA,6,00:00.0,00:00.0,NULL,NULL,NULL,NULL,NULL,3021,224,220251370,18205734,224949269,202-835-3400,950 F STREET NW,300,WASHINGTON,DC,USA,20004,JOHN J CASTELLANI,NULL,NULL,NULL,NULL,WWW.PHRMA.ORG,Y,NULL,NULL,NULL,1958,DE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14558793,25005,1405631,138,n,y,n,202,NULL,NULL,75043718,113906660,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,214612,58783,135545781,171355423,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,os,x,D000000504,C00021972,NULL,H4300,NULL,2015,NULL,NULL,NULL,NULL,NULL,NULL
9999452,208802884,Everytown for Gun Safety Action Fund,Mayors Against Illegal Guns Action Fund,NULL,https://www.documentcloud.org/documents/3222051-EGSAF-2015-Signed-Public-Disclosure-Copy.html,NULL,4,00:00.0,00:00.0,NULL,NULL,NULL,NULL,NULL,1829422,184,39456796,1864340,41570147,646-324-8250,P.O. BOX 4184,NULL,NEW YORK,NY,USA,10163,JOHN FEINBLATT,NULL,NULL,NULL,NULL,WWW.EVERYTOWN.ORG,y,NULL,NULL,NULL,2007,DE,NULL,GELLER & COMPANY LLC,P. O. BOX 1510,NEW YORK,NY,212-583-6066,Y,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,39330989,NULL,39330989,NULL,1404412,0,139586,29,N,Y,N,48,1260667,2701317,3355534,8859,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,243578,350574,NULL,NULL,6722374,5317574,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,os,NULL,D000027471,C30000897,12204,J6100,PAC,2015,NULL,NULL,NULL,NULL,NULL,NULL
9999629,521369152,COUNCIL FOR CITIZENS AGAINST GOVERNMENT WASTE,Citizens Against Government Waste,,NULL,NULL,NULL,00:00.0,00:00.0,NULL,NULL,NULL,NULL,NULL,0,0,587929,0,588734,NULL,NULL,NULL,NULL,NULL,USA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,OS,?,NULL,NULL,11021,NULL,NULL,2010,0,0,0,n,NULL,NULL
9999628,521369152,COUNCIL FOR CITIZENS AGAINST GOVERNMENT WASTE,Citizens Against Government Waste,,NULL,NULL,NULL,00:00.0,00:00.0,NULL,NULL,NULL,NULL,NULL,0,0,413434,0,471733,NULL,NULL,NULL,NULL,NULL,USA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,OS,?,NULL,NULL,11022,NULL,NULL,2007,0,0,0,n,NULL,NULL
9999627,521369152,COUNCIL FOR CITIZENS AGAINST GOVERNMENT WASTE,Citizens Against Government Waste,,NULL,NULL,NULL,00:00.0,00:00.0,NULL,NULL,NULL,NULL,NULL,0,0,284338,0,397637,NULL,NULL,NULL,NULL,NULL,USA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,y,NULL,NULL,NULL,NULL,NULL,NULL,n,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,OS,?,NULL,NULL,11539,NULL,NULL,2013,0,0,0,y,0,NULL
9999626,521369152,COUNCIL FOR CITIZENS AGAINST GOVERNMENT WASTE,Citizens Against Government Waste,,http://www.guidestar.org/FinDocuments/2008/521/369/2008-521369152-055a0415-ZO.pdf,NULL,NULL,00:00.0,00:00.0,x,x,NULL,NULL,NULL,0,0,761897,0,831552,NULL,NULL,NULL,NULL,NULL,USA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,OS,?,NULL,NULL,10781,NULL,NULL,2008,22499,0,0,n,NULL,NULL
9999625,521369152,COUNCIL FOR CITIZENS AGAINST GOVERNMENT WASTE,Citizens Against Government Waste,,NULL,NULL,NULL,00:00.0,00:00.0,NULL,NULL,NULL,NULL,NULL,0,0,658450,0,487961,NULL,NULL,NULL,NULL,NULL,USA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,y,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,OS,?,NULL,NULL,11180,NULL,NULL,2012,0,0,0,y,0,NULL
9999624,770304037,PLANNED PARENTHOOD ACTION FUND,Planned Parenthood Affiliates of California,,http://pdfs.citizenaudit.org/2013_08_EO/77-0304037_990O_201206.pdf,NULL,NULL,00:00.0,00:00.0,NULL,NULL,NULL,NULL,NULL,17,0,233080,0,248736,NULL,NULL,NULL,NULL,NULL,USA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,y,NULL,NULL,NULL,NULL,NULL,NULL,n,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,OS,?,NULL,NULL,11420,NULL,NULL,2011,2657,0,0,y,NULL,NULL
9999451,530045720,Chamber of Commerce of the USA,US Chamber of Commerce,NULL,NULL,NULL,6,00:00.0,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,470,174119090,NULL,175893100,202-463-5590,1615 H Street NW,NULL,Washington,DC,USA,20062-2000,Stan M Harrell,NULL,NULL,NULL,NULL,www.uschamber.com,Y,NULL,NULL,NULL,1915,DC,NULL,Ernst and Young US LLP,111 Monument Circle Ste 4000,Indianapolis,NULL,317-681-7000,Y,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,157224944,NULL,164905490,NULL,26841339,NULL,344322,193,Y,Y,N,76,22309258,15791384,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,os,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9999977,61309773,PLANNED PARENTHOOD OF CT PUBLIC POLICY,Planned Parenthood Votes! Connecticut   ,,http://www.guidestar.org/FinDocuments/2008/061/309/2008-061309773-043ec22c-9O.pdf,NULL,4,00:00.0,00:00.0,NULL,NULL,NULL,NULL,NULL,0,0,43124,0,29233,NULL,NULL,NULL,NULL,NULL,USA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,OS,?,NULL,NULL,10199,NULL,NULL,2007,0,0,0,NULL,NULL,NULL
9999976,61309773,PLANNED PARENTHOOD OF CT PUBLIC POLICY,Planned Parenthood Votes! Connecticut   ,,http://www.guidestar.org/FinDocuments/2009/061/309/2009-061309773-05475428-ZO.pdf,NULL,4,00:00.0,00:00.0,NULL,NULL,NULL,NULL,NULL,0,0,83419,0,75810,NULL,NULL,NULL,NULL,NULL,USA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,OS,?,NULL,NULL,10225,NULL,NULL,2008,0,0,0,n,NULL,NULL
9999623,770304037,PLANNED PARENTHOOD ACTION FUND,Planned Parenthood Affiliates of California,,http://pdfs.citizenaudit.org/2009_01_EO/77-0304037_990O_200806.pdf,NULL,NULL,00:00.0,00:00.0,NULL,NULL,NULL,NULL,NULL,0,0,118565,0,123193,NULL,NULL,NULL,NULL,NULL,USA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,OS,?,NULL,NULL,11076,NULL,NULL,2007,18843,0,0,n,0,NULL
9999622,770304037,PLANNED PARENTHOOD ACTION FUND,Planned Parenthood Affiliates of California,,http://pdfs.citizenaudit.org/2010_11_EO/77-0304037_990EO_201006.pdf,NULL,NULL,00:00.0,00:00.0,NULL,NULL,NULL,NULL,NULL,0,0,166771,0,188387,NULL,NULL,NULL,NULL,NULL,USA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,OS,?,NULL,NULL,10304,NULL,NULL,2009,1437,0,0,n,NULL,NULL
9999621,770304037,PLANNED PARENTHOOD ACTION FUND,Planned Parenthood Affiliates of California,,http://pdfs.citizenaudit.org/2010_01_EO/77-0304037_990EO_200906.pdf,NULL,NULL,00:00.0,00:00.0,NULL,NULL,NULL,NULL,NULL,0,0,151504,0,160282,NULL,NULL,NULL,NULL,NULL,USA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,y,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,OS,?,NULL,NULL,10348,NULL,NULL,2008,17844,0,0,y,2032,NULL
9999975,270273223,MAIN STREET ADVOCACY FUND,Main Street Advocacy,,http://www.guidestar.org/FinDocuments/2013/270/273/2013-270273223-0a7d64ae-9O.pdf,NULL,4,00:00.0,00:00.0,NULL,NULL,NULL,NULL,NULL,0,0,744250,50000,222767,202-393-4353,325 7th Street NW,610,Washington,DC,USA,20004,Sarah Chamberlain,Sarah,NULL,Chamberlain,NULL,NULL,y,NULL,NULL,NULL,2009,DC,NULL,Gilbert & Wolfand PC,2201 Wisconsin Ave NW,Washington,DC,NULL,y,NULL,NULL,NULL,NULL,NULL,NULL,n,NULL,NULL,NULL,NULL,NULL,744250,NULL,744250,NULL,0,338200,0,NULL,NULL,x,NULL,NULL,690511,711994,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,690511,711994,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,OS,a,NULL,NULL,11577,NULL,NULL,2013,0,0,0,y,NULL,NULL
9999974,270273223,MAIN STREET ADVOCACY FUND,Main Street Advocacy,,NULL,NULL,4,00:00.0,00:00.0,x,x,x,NULL,NULL,0,0,5010,0,42,NULL,NULL,NULL,NULL,NULL,USA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,OS,?,NULL,NULL,10695,NULL,NULL,2009,0,0,0,n,NULL,NULL
9999973,270273223,MAIN STREET ADVOCACY FUND,Main Street Advocacy,,NULL,NULL,4,00:00.0,00:00.0,NULL,NULL,NULL,NULL,NULL,0,0,0,0,2118,NULL,NULL,NULL,NULL,NULL,USA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,OS,?,NULL,NULL,10696,NULL,NULL,2011,0,0,0,n,NULL,NULL
9999620,770304037,PLANNED PARENTHOOD ACTION FUND,Planned Parenthood Affiliates of California,,http://pdfs.citizenaudit.org/2011_12_EO/77-0304037_990O_201106.pdf,NULL,NULL,00:00.0,00:00.0,NULL,NULL,NULL,NULL,NULL,19,0,224968,0,245283,NULL,NULL,NULL,NULL,NULL,USA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,OS,?,NULL,NULL,10372,NULL,NULL,2010,551,0,0,n,NULL,NULL
9999619,461565628,Conservative Leadership Project,Conservative Leadership Project,,http://990s.foundationcenter.org/990_pdf_archive/461/461565628/461565628_201312_990EO.pdf?_ga=1.120172939.2093036525.1476740035,NULL,4,00:00.0,00:00.0,NULL,NULL,NULL,NULL,x,0,0,185364,0,0,NULL,1300 12th Street,NULL,Cavce,SC,USA,29033,Richard Quinn,Richard,NULL,Quinn,NULL,NULL,y,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n,NULL,NULL,NULL,NULL,NULL,NULL,n,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,OS,a,NULL,NULL,11661,NULL,NULL,2013,0,0,0,n,NULL,NULL
9999618,461565628,Conservative Leadership Project,Conservative Leadership Project,,https://www.documentcloud.org/documents/1283086-conservative-leadership-project-2012.html,NULL,4,00:00.0,00:00.0,NULL,NULL,x,NULL,x,0,0,0,0,0,NULL,1300 12th Street,NULL,Cavce,SC,USA,29033,Richard Quinn,Richard,NULL,Quinn,NULL,NULL,y,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n,NULL,NULL,NULL,NULL,NULL,NULL,n,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,OS,a,NULL,NULL,11559,NULL,NULL,2012,0,0,0,n,NULL,NULL
9999972,270273223,MAIN STREET ADVOCACY FUND,Main Street Advocacy,,NULL,NULL,4,00:00.0,00:00.0,NULL,NULL,NULL,NULL,NULL,0,0,70000,0,58435,NULL,NULL,NULL,NULL,NULL,USA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,y,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,OS,?,NULL,NULL,10697,NULL,NULL,2010,0,0,0,y,12940,NULL
9999971,270273223,MAIN STREET ADVOCACY FUND,Main Street Advocacy,,http://990s.foundationcenter.org/990_pdf_archive/270/270273223/270273223_201212_990O.pdf?_ga=1.59970222.2093036525.1476740035,NULL,4,00:00.0,00:00.0,NULL,NULL,NULL,NULL,NULL,0,0,955000,16000,278904,202-393-4353,325 7th Street NW,610,Washington,DC,USA,20004,Sarah Chamberlain,Sarah,NULL,Chamberlain,NULL,NULL,y,NULL,NULL,NULL,2009,DC,NULL,Gilbert & Wolfand PC,2201 Wisconsin Ave NW,Washington,DC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,955000,NULL,955000,NULL,35000,253000,0,NULL,NULL,x,NULL,0,14415,690511,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14415,690511,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,OS,a,NULL,NULL,11392,NULL,NULL,2012,18303,0,0,NULL,NULL,NULL
9999970,273038521,BULL MOOSE SPORTSMEN,Bull Moose Sportsmen's Alliance,,http://990s.foundationcenter.org/990_pdf_archive/273/273038521/273038521_201212_990O.pdf?_ga=1.132755725.2093036525.1476740035,NULL,4,00:00.0,00:00.0,x,x,NULL,NULL,NULL,4,0,259321,0,185837,303-534-2855,PO Box 3394,NULL,Idaho Springs,CO,USA,80452,Tim Mauk,Tim,NULL,Mauk,NULL,bullmoosesportsmen.org,y,NULL,NULL,NULL,2010,CO,NULL,Bivins & Bunyak CPAs,2460 W 26th Ave Ste 465C,Denver,CO,303-578-0285,n,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,OS,a,NULL,NULL,10339,NULL,NULL,2011,0,0,0,n,NULL,NULL
9999617,462359417,West Main Street Values Fund,West Main Street Values Fund,,http://990s.foundationcenter.org/990_pdf_archive/462/462359417/462359417_201402_990O.pdf?_ga=1.32512439.807447703.1476885391,NULL,4,00:00.0,00:00.0,NULL,NULL,x,NULL,NULL,0,0,1100099,0,259596,803-360-3374,PO Box 322,NULL,Lexington,SC,USA,29071,Katon Dawson,Katon,NULL,Dawson,NULL,www.westmainstreetvalues.com,y,n,n,n,2013,SC,NULL,Steve Hummers CPA,3818 River Dr,Columbia,SC,NULL,y,n,n,n,n,y,n,n,y,0,0,0,0,1100000,0,1100000,NULL,0,0,0,0,n,n,n,0,0,840503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,840503,0,NULL,NULL,NULL,y,NULL,NULL,NULL,NULL,NULL,110000,990000,OS,y,NULL,NULL,11702,NULL,NULL,2013,0,0,0,y,0,NULL
9999615,203928577,Coalition for Financial Security,Coalition for Financial Security,,http://990s.foundationcenter.org/990_pdf_archive/203/203928577/203928577_201212_990EO.pdf?_ga=1.131135884.2093036525.1476740035,NULL,4,00:00.0,00:00.0,NULL,NULL,NULL,NULL,NULL,0,0,31500,0,33653,800-826-2234,PO Box 3609,NULL,Washington,DC,USA,20027,Jeremy Van Ess,Jeremy,NULL,Van Ess,NULL,NULL,y,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n,NULL,NULL,NULL,NULL,NULL,NULL,n,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,OS,a,NULL,NULL,11362,NULL,NULL,2012,0,0,0,n,NULL,NULL
